"","latitude","longitude","date","year","time_frame"
"6185",43.994278,-77.698368,2017-08-14,2017,"T2"
"6186",44.045574,-77.511772,2017-08-14,2017,"T2"
"6187",41.91244,-82.509406,2017-08-13,2017,"T2"
"6188",45.854515,-73.652344,2017-08-14,2017,"T2"
"6189",43.625467,-73.369883,2017-08-15,2017,"T2"
"6190",43.640998,-73.390957,2017-08-15,2017,"T2"
"6191",43.741304,-80.948574,2017-08-15,2017,"T2"
"6192",42.033637,-83.041277,2017-08-13,2017,"T2"
"6193",42.263685,-83.066339,2017-08-14,2017,"T2"
"6194",42.12408,-83.078163,2017-08-15,2017,"T2"
"6195",41.267231,-72.838462,2017-08-11,2017,"T2"
"6196",43.424446,-80.8465,2017-08-15,2017,"T2"
"6197",42.919459,-73.234477,2017-08-16,2017,"T2"
"6198",43.576956,-73.406745,2017-08-15,2017,"T2"
"6199",43.694128,-73.026016,2017-08-17,2017,"T2"
"6200",43.634959,-73.388661,2017-08-17,2017,"T2"
"6201",44.770656,-76.250321,2017-08-17,2017,"T2"
"6202",43.380176,-80.355349,2017-08-18,2017,"T2"
"6203",42.662199,-81.792583,2017-08-13,2017,"T2"
"6204",42.685842,-82.189522,2017-08-13,2017,"T2"
"6205",42.180248,-82.790394,2017-08-12,2017,"T2"
"6206",43.232447,-73.08835,2017-08-19,2017,"T2"
"6207",42.641138,-80.778131,2017-08-19,2017,"T2"
"6208",43.619139,-73.065142,2017-08-19,2017,"T2"
"6209",42.253038,-91.631147,2017-08-19,2017,"T2"
"6210",42.66597,-81.76505,2017-08-19,2017,"T2"
"6211",43.232447,-73.08835,2017-08-20,2017,"T2"
"6212",41.985053,-71.789217,2017-08-20,2017,"T2"
"6213",42.033637,-83.041277,2017-08-20,2017,"T2"
"6214",44.5443,-76.816864,2017-08-20,2017,"T2"
"6215",43.526612,-79.605509,2017-08-20,2017,"T2"
"6216",44.270149,-73.288471,2017-08-19,2017,"T2"
"6217",44.283994,-73.29679,2017-08-19,2017,"T2"
"6218",32.86243,-79.91106,2017-08-20,2017,"T2"
"6219",41.617303,-83.581045,2017-08-20,2017,"T2"
"6220",34.02196,-81.039213,2017-08-20,2017,"T2"
"6221",43.099402,-89.498479,2017-08-20,2017,"T2"
"6222",43.301657,-80.167542,2017-08-21,2017,"T2"
"6223",43.990289,-77.701458,2017-08-20,2017,"T2"
"6224",44.009801,-77.742036,2017-08-21,2017,"T2"
"6225",43.607077,-72.985778,2017-08-21,2017,"T2"
"6226",43.996442,-77.686996,2017-08-20,2017,"T2"
"6227",44.0017,-77.695579,2017-08-20,2017,"T2"
"6228",43.997705,-77.676155,2017-08-20,2017,"T2"
"6229",45.058141,-81.404616,2017-08-20,2017,"T2"
"6230",42.984923,-81.245277,2017-08-21,2017,"T2"
"6231",43.576956,-73.406745,2017-08-21,2017,"T2"
"6232",43.984128,-77.899606,2017-08-19,2017,"T2"
"6233",44.012067,-77.755904,2017-08-19,2017,"T2"
"6234",43.266386,-79.942888,2017-08-21,2017,"T2"
"6235",35.704379,-86.466537,2017-08-22,2017,"T2"
"6236",44.313582,-78.306311,2017-08-23,2017,"T2"
"6237",43.821369,-79.012449,2017-08-20,2017,"T2"
"6238",43.232447,-73.08835,2017-08-24,2017,"T2"
"6239",43.634959,-73.388661,2017-08-24,2017,"T2"
"6240",44.357536,-78.749319,2017-08-25,2017,"T2"
"6241",42.538763,-82.384235,2017-08-24,2017,"T2"
"6242",42.538763,-82.384235,2017-08-25,2017,"T2"
"6243",43.997705,-77.676155,2017-08-24,2017,"T2"
"6244",44.0017,-77.695579,2017-08-24,2017,"T2"
"6245",43.997912,-77.676013,2017-08-25,2017,"T2"
"6246",41.267231,-72.838462,2017-08-21,2017,"T2"
"6247",42.809098,-73.180103,2017-08-26,2017,"T2"
"6248",42.66597,-81.76505,2017-08-26,2017,"T2"
"6249",44.161704,-77.588046,2017-08-25,2017,"T2"
"6250",45.04836,-76.704526,2017-08-26,2017,"T2"
"6251",43.619301,-81.456542,2017-08-26,2017,"T2"
"6252",42.033637,-83.041277,2017-08-25,2017,"T2"
"6253",41.929583333,-82.509166667,2017-08-27,2017,"T2"
"6254",43.670861,-79.516049,2017-08-27,2017,"T2"
"6255",43.380176,-80.355349,2017-08-28,2017,"T2"
"6256",42.919459,-73.234477,2017-08-28,2017,"T2"
"6257",43.4583,-80.5756,2017-08-11,2017,"T2"
"6258",43.4583,-80.5756,2017-08-17,2017,"T2"
"6259",44.078892,-73.350434,2017-08-26,2017,"T2"
"6260",43.252236,-79.885368,2017-08-29,2017,"T2"
"6261",43.993141,-77.726709,2017-08-26,2017,"T2"
"6262",43.424645,-80.514936,2017-08-29,2017,"T2"
"6263",43.576956,-73.406745,2017-08-29,2017,"T2"
"6264",40.565618,-74.095241,2017-08-30,2017,"T2"
"6265",42.033637,-83.041277,2017-08-30,2017,"T2"
"6266",45.559955,-73.557543,2017-08-28,2017,"T2"
"6267",43.424645,-80.514936,2017-08-30,2017,"T2"
"6268",43.266386,-79.942888,2017-08-30,2017,"T2"
"6269",43.619518,-73.049362,2017-08-30,2017,"T2"
"6270",41.333871,-73.112662,2017-08-31,2017,"T2"
"6271",45.608744,-72.911547,2017-08-30,2017,"T2"
"6272",42.041588,-82.513756,2017-08-30,2017,"T2"
"6273",32.516379,-80.299346,2017-08-31,2017,"T2"
"6274",43.997705,-77.676155,2017-08-30,2017,"T2"
"6275",42.875901,-82.157807,2017-08-27,2017,"T2"
"6276",43.831304,-79.589438,2017-08-30,2017,"T2"
"6277",45.146441,-73.702048,2017-09-02,2017,"T2"
"6278",43.517325,-79.607395,2017-09-02,2017,"T2"
"6279",38.091051,-78.493488,2017-09-04,2017,"T2"
"6280",41.250677,-72.901022,2017-09-04,2017,"T2"
"6281",43.347839,-80.111591,2017-09-05,2017,"T2"
"6282",32.548477,-80.244484,2017-08-30,2017,"T2"
"6283",32.516534,-80.299524,2017-08-31,2017,"T2"
"6284",43.957695,-78.158723,2017-09-04,2017,"T2"
"6285",43.957695,-78.158723,2017-08-31,2017,"T2"
"6286",43.957695,-78.158723,2017-08-30,2017,"T2"
"6287",43.957695,-78.158723,2017-08-27,2017,"T2"
"6288",43.957695,-78.158723,2017-08-25,2017,"T2"
"6289",43.957695,-78.158723,2017-08-24,2017,"T2"
"6290",42.861448,-73.198825,2017-08-30,2017,"T2"
"6291",42.861448,-73.198825,2017-08-27,2017,"T2"
"6292",44.676609,-76.394536,2017-09-06,2017,"T2"
"6293",43.347839,-80.111591,2017-09-06,2017,"T2"
"6294",43.342147,-80.142416,2017-09-04,2017,"T2"
"6295",45.071338,-74.787111,2017-09-07,2017,"T2"
"6296",43.248923,-79.763553,2017-09-08,2017,"T2"
"6297",44.0017,-77.695579,2017-09-06,2017,"T2"
"6298",41.757291,-70.130067,2017-09-11,2017,"T2"
"6299",44.350475,-78.764852,2017-09-11,2017,"T2"
"6300",33.530631,-79.089403,2017-09-02,2017,"T2"
"6301",43.955274,-78.167476,2017-09-12,2017,"T2"
"6302",44.940498,-75.074305,2017-09-09,2017,"T2"
"6303",43.957695,-78.158723,2017-09-10,2017,"T2"
"6304",43.73802,-81.07899,2017-09-14,2017,"T2"
"6305",43.347839,-80.111591,2017-09-16,2017,"T2"
"6306",42.966152,-81.25796,2017-09-17,2017,"T2"
"6307",32.74541,-79.913205,2017-09-18,2017,"T2"
"6308",45.410502,-73.930403,2017-09-13,2017,"T2"
"6309",45.213587,-74.596164,2017-09-17,2017,"T2"
"6310",45.019212,-74.729238,2017-09-17,2017,"T2"
"6311",45.019212,-74.729238,2017-09-10,2017,"T2"
"6312",42.783319,-72.504358,2017-09-11,2017,"T2"
"6313",43.634959,-73.388661,2017-09-19,2017,"T2"
"6314",32.772192,-79.862634,2017-09-20,2017,"T2"
"6315",43.424645,-80.514936,2011-08-03,2011,"T2"
"6316",43.424645,-80.514936,2011-08-05,2011,"T2"
"6317",45.160633,-76.126087,2017-09-21,2017,"T2"
"6318",43.347839,-80.111591,2017-09-22,2017,"T2"
"6319",45.430841,-73.943329,2017-06-25,2017,"T2"
"6320",41.787377,-91.560187,2017-09-22,2017,"T2"
"6321",42.449819,-76.468606,2017-09-23,2017,"T2"
"6322",43.57063,-73.399744,2017-09-16,2017,"T2"
"6323",43.016784,-80.609204,2017-09-22,2017,"T2"
"6324",32.342406,-80.692606,2017-09-29,2017,"T2"
"6325",42.262709,-81.944604,2017-10-02,2017,"T2"
"6326",33.976374,-84.579159,2016-04-30,2016,"T2"
"6327",44.471671,-78.288932,2017-09-21,2017,"T2"
"6328",39.803993,-84.060964,2017-10-04,2017,"T2"
"6329",34.435832,-80.192921,2017-09-20,2017,"T2"
"6330",42.851303,-72.609758,2017-10-06,2017,"T2"
"6331",42.568027,-76.255245,2017-10-09,2017,"T2"
"6332",30.234525,-84.301872,2010-04-24,2010,"T2"
"6333",45.501689,-73.567256,2017-09-10,2017,"T2"
"6334",45.071338,-74.787111,2017-09-18,2017,"T2"
"6335",45.071338,-74.787111,2017-09-12,2017,"T2"
"6336",45.014635,-74.787862,2017-09-11,2017,"T2"
"6337",34.706755,-92.25356,2017-11-02,2017,"T2"
"6338",44.340567,-77.724168,2017-06-19,2017,"T2"
"6339",43.695778,-79.255685,2017-08-14,2017,"T2"
"6340",43.695778,-79.255685,2017-08-19,2017,"T2"
"6341",43.695778,-79.255685,2017-08-21,2017,"T2"
"6342",43.695778,-79.255685,2017-08-28,2017,"T2"
"6343",39.410766,-76.841726,2017-08-29,2017,"T2"
"6344",43.695778,-79.255685,2017-08-29,2017,"T2"
"6345",43.695778,-79.255685,2017-08-30,2017,"T2"
"6346",43.695778,-79.255685,2017-08-31,2017,"T2"
"6347",43.695778,-79.255685,2017-09-04,2017,"T2"
"6348",42.257077,-83.048961,2017-07-31,2017,"T2"
"6349",41.784432,-82.648224,2017-08-02,2017,"T2"
"6350",41.802754,-82.631401,2017-08-02,2017,"T2"
"6351",41.931768,-82.513222,2017-07-01,2017,"T2"
"6352",41.917737,-82.508791,2017-07-01,2017,"T2"
"6353",44.506316,-76.580102,2017-08-19,2017,"T2"
"6354",44.531173,-76.587559,2017-08-21,2017,"T2"
"6355",44.266237,-78.156556,2016-06-19,2016,"T2"
"6356",46.66599,-71.8505,2017-10-10,2017,"T2"
"6357",32.32268,-80.826159,1998-07-09,1998,"T1"
"6358",27.380912,-80.859244,2014-10-02,2014,"T2"
"6359",27.594724,-81.061392,2014-10-04,2014,"T2"
"6360",41.607507,-83.209702,2007-06-02,2007,"T2"
"6361",42.766666,-82.417574,2017-08-08,2017,"T2"
"6362",42.76696,-82.394743,2017-08-10,2017,"T2"
"6363",42.668115,-82.430134,2017-08-13,2017,"T2"
"6364",42.728653,-82.428932,2017-08-13,2017,"T2"
"6365",42.728653,-82.428932,2017-08-14,2017,"T2"
"6366",42.726793,-82.473907,2017-08-14,2017,"T2"
"6367",42.675654,-82.251921,2017-08-16,2017,"T2"
"6368",41.551774,-83.852604,2007-06-03,2007,"T2"
"6369",41.986522,-82.548695,2012-06-10,2012,"T2"
"6370",41.986522,-82.548695,2012-06-11,2012,"T2"
"6371",41.986522,-82.548695,2012-06-12,2012,"T2"
"6372",41.986522,-82.548695,2012-06-13,2012,"T2"
"6373",43.851094,-77.158184,2012-07-18,2012,"T2"
"6374",41.986522,-82.548695,2012-08-16,2012,"T2"
"6375",43.851094,-77.158184,2011-09-02,2011,"T2"
"6376",41.880329,-83.680097,2017-05-26,2017,"T2"
"6377",29.729845,-84.98693,2018-03-18,2018,"T2"
"6378",44.500379,-73.13046,2018-05-02,2018,"T2"
"6379",25.615718,-80.306754,2018-05-04,2018,"T2"
"6380",42.819107,-84.337625,2018-05-09,2018,"T2"
"6381",45.717878,-86.667861,2017-06-08,2017,"T2"
"6382",45.717878,-86.667861,2017-06-12,2017,"T2"
"6383",45.717878,-86.667861,2017-06-18,2017,"T2"
"6384",45.708643,-73.487685,2017-07-21,2017,"T2"
"6385",45.708643,-73.487685,2017-08-22,2017,"T2"
"6386",45.708643,-73.487685,2017-07-24,2017,"T2"
"6387",41.642116,-87.50989,2017-07-26,2017,"T2"
"6388",41.642116,-87.50989,2017-07-27,2017,"T2"
"6389",44.485224,-76.468583,2018-05-21,2018,"T2"
"6390",44.357675,-78.748651,2018-05-21,2018,"T2"
"6391",43.576956,-73.406745,2018-05-23,2018,"T2"
"6392",43.380176,-80.355349,2018-05-23,2018,"T2"
"6393",43.657827,-73.390972,2018-05-23,2018,"T2"
"6394",43.944236,-76.865237,2018-05-23,2018,"T2"
"6395",43.771171,-79.41975,2018-05-25,2018,"T2"
"6396",43.66117,-73.391963,2018-05-24,2018,"T2"
"6397",32.740534,-79.91454,2018-05-27,2018,"T2"
"6398",46.508399,-83.666802,2018-05-27,2018,"T2"
"6399",46.508399,-83.666802,2018-05-21,2018,"T2"
"6400",41.016666,-93.480769,2018-05-26,2018,"T2"
"6401",40.985833,-93.512992,2018-05-26,2018,"T2"
"6402",41.066667,-93.18354,2018-05-27,2018,"T2"
"6403",41.108334,-93.089093,2018-05-28,2018,"T2"
"6404",46.538723,-84.01232,2018-05-30,2018,"T2"
"6405",46.551942,-83.96093,2018-05-30,2018,"T2"
"6406",43.576956,-73.406745,2018-05-29,2018,"T2"
"6407",42.775936,-73.1356,2018-05-30,2018,"T2"
"6408",43.452186,-79.953294,2018-05-30,2018,"T2"
"6409",44.550784,-76.776044,2018-05-31,2018,"T2"
"6410",44.492082,-76.754662,2018-05-31,2018,"T2"
"6411",44.629085,-73.316917,2018-05-31,2018,"T2"
"6412",43.479933,-73.20633,2018-05-31,2018,"T2"
"6413",42.480247,-71.099972,2018-06-01,2018,"T2"
"6414",39.958375,-86.135444,2018-06-01,2018,"T2"
"6415",44.742283,-73.328161,2018-06-02,2018,"T2"
"6416",39.040836,-76.759364,2018-06-03,2018,"T2"
"6417",41.829431,-91.381208,2018-06-03,2018,"T2"
"6418",44.88897,-76.202395,2018-06-03,2018,"T2"
"6419",45.042964,-74.429841,2018-06-03,2018,"T2"
"6420",43.741304,-80.948574,2018-05-30,2018,"T2"
"6421",44.501274,-76.25452,2018-06-07,2018,"T2"
"6422",32.745215,-79.913617,2018-06-07,2018,"T2"
"6423",43.566213,-79.671494,2018-06-07,2018,"T2"
"6424",43.728411,-73.367509,2018-06-08,2018,"T2"
"6425",43.728072,-80.970151,2018-06-08,2018,"T2"
"6426",45.54363,-73.471547,2018-06-08,2018,"T2"
"6427",35.057424,-79.623177,2018-06-08,2018,"T2"
"6428",45.463652,-74.27106,2018-06-03,2018,"T2"
"6429",44.353176,-76.887939,2018-06-09,2018,"T2"
"6430",42.647412,-81.828221,2018-06-03,2018,"T2"
"6431",43.370047,-73.180787,2018-05-30,2018,"T2"
"6432",42.917165,-73.210251,2018-06-10,2018,"T2"
"6433",42.85754,-73.214854,2018-06-10,2018,"T2"
"6434",33.625035,-84.171471,2018-06-10,2018,"T2"
"6435",44.052643,-77.514425,2018-06-10,2018,"T2"
"6436",43.873709,-77.084888,2018-06-09,2018,"T2"
"6437",45.206019,-75.226307,2018-06-10,2018,"T2"
"6438",43.576956,-73.406745,2018-06-11,2018,"T2"
"6439",43.990289,-77.701458,2018-06-10,2018,"T2"
"6440",47.088245,-72.664302,2018-06-12,2018,"T2"
"6441",44.080699,-77.123579,2018-05-28,2018,"T2"
"6442",44.080699,-77.123579,2018-05-30,2018,"T2"
"6443",43.997705,-77.676155,2018-06-10,2018,"T2"
"6444",43.380176,-80.355349,2018-06-12,2018,"T2"
"6445",43.957745,-73.01129,2018-06-13,2018,"T2"
"6446",40.791459,-77.911834,2017-07-15,2017,"T2"
"6447",32.732783,-79.968237,2018-06-15,2018,"T2"
"6448",44.291418,-77.793846,2018-06-15,2018,"T2"
"6449",44.357675,-78.748651,2018-06-15,2018,"T2"
"6450",45.269326,-74.119884,2018-06-10,2018,"T2"
"6451",44.587696,-76.7379,2018-06-18,2018,"T2"
"6452",43.576956,-73.406745,2018-06-18,2018,"T2"
"6453",39.243806,-79.428736,2018-06-19,2018,"T2"
"6454",44.767049,-76.255771,2018-06-19,2018,"T2"
"6455",37.232487,-77.367158,2018-06-22,2018,"T2"
"6456",41.687607,-70.403633,2018-06-22,2018,"T2"
"6457",45.090005,-74.218311,2018-06-24,2018,"T2"
"6458",40.39566,-87.059056,2018-06-24,2018,"T2"
"6459",32.681791,-80.348446,2018-06-24,2018,"T2"
"6460",43.677679,-79.308314,2018-06-25,2018,"T2"
"6461",43.227898,-73.016563,2018-06-25,2018,"T2"
"6462",45.363342,-72.202098,2012-09-26,2012,"T2"
"6463",39.803993,-84.060964,2018-06-10,2018,"T2"
"6464",49.221297,-68.150394,2018-06-26,2018,"T2"
"6465",42.458404,-83.138095,2018-06-29,2018,"T2"
"6466",41.704479,-70.273576,2018-06-30,2018,"T2"
"6467",28.770583,-82.291606,2018-06-29,2018,"T2"
"6468",43.380176,-80.355349,2018-06-30,2018,"T2"
"6469",32.74541,-79.913205,2018-07-01,2018,"T2"
"6470",43.576956,-73.406745,2018-07-02,2018,"T2"
"6471",32.74541,-79.913205,2018-07-02,2018,"T2"
"6472",28.648753,-81.712583,2017-05-13,2017,"T2"
"6473",25.276356,-80.302697,2017-05-28,2017,"T2"
"6474",28.7312,-81.876962,2017-06-11,2017,"T2"
"6475",32.74541,-79.913205,2018-07-03,2018,"T2"
"6476",29.216418,-82.054052,2018-07-04,2018,"T2"
"6477",43.539329,-80.215637,2018-07-04,2018,"T2"
"6478",39.716392,-84.045157,2018-07-06,2018,"T2"
"6479",44.558645,-79.14145,2018-07-06,2018,"T2"
"6480",45.038459,-74.077225,2018-07-08,2018,"T2"
"6481",44.080699,-77.123579,2018-06-16,2018,"T2"
"6482",39.88122,-86.317113,2018-07-14,2018,"T2"
"6483",41.5096981,-83.803006,2018-07-14,2018,"T2"
"6484",42.66597,-81.76505,2018-07-14,2018,"T2"
"6485",42.647412,-81.828221,2018-07-15,2018,"T2"
"6486",44.333551,-73.016388,2018-06-07,2018,"T2"
"6487",32.74541,-79.913205,2018-07-19,2018,"T2"
"6488",42.033637,-83.041277,2018-07-19,2018,"T2"
"6489",42.168773,-82.842321,2018-07-17,2018,"T2"
"6490",42.119646,-82.942899,2018-07-17,2018,"T2"
"6491",42.123534,-83.061925,2018-06-04,2018,"T2"
"6492",39.803993,-84.060964,2018-07-19,2018,"T2"
"6493",43.380176,-80.355349,2018-07-23,2018,"T2"
"6494",41.691666,-93.713932,2018-07-07,2018,"T2"
"6495",43.4583,-80.5756,2018-06-08,2018,"T2"
"6496",43.4583,-80.5756,2018-07-23,2018,"T2"
"6497",43.4583,-80.5756,2018-06-29,2018,"T2"
"6498",43.4583,-80.5756,2018-07-25,2018,"T2"
"6499",44.742283,-73.328161,2018-07-25,2018,"T2"
"6500",44.54115,-76.370881,2018-07-26,2018,"T2"
"6501",44.571561,-76.331858,2018-07-26,2018,"T2"
"6502",43.4583,-80.5756,2018-07-26,2018,"T2"
"6503",32.74541,-79.913205,2018-07-23,2018,"T2"
"6504",44.046768,-77.510983,2018-07-28,2018,"T2"
"6505",43.638561,-79.884239,2018-07-22,2018,"T2"
"6506",42.936447,-85.207126,2018-07-22,2018,"T2"
"6507",44.918327,-77.714884,2018-07-29,2018,"T2"
"6508",46.641348,-70.431825,2018-07-30,2018,"T2"
"6509",43.734114,-79.358448,2018-07-30,2018,"T2"
"6510",43.4583,-80.5756,2018-07-30,2018,"T2"
"6511",46.65,-71.566667,2018-07-29,2018,"T2"
"6512",46.65,-71.566667,2018-07-31,2018,"T2"
"6513",32.752461,-79.899023,2018-07-31,2018,"T2"
"6514",45.460778,-73.930424,2018-08-01,2018,"T2"
"6515",44.235729,-76.665559,2018-08-02,2018,"T2"
"6516",44.002063,-77.732595,2018-07-31,2018,"T2"
"6517",41.64096,-83.437085,2018-08-02,2018,"T2"
"6518",44.058122,-77.536653,2018-08-02,2018,"T2"
"6519",44.002206,-77.686227,2018-08-02,2018,"T2"
"6520",43.654106,-79.935245,2018-08-02,2018,"T2"
"6521",44.00215,-77.686692,2018-08-02,2018,"T2"
"6522",42.92249,-73.265556,2018-08-03,2018,"T2"
"6523",43.232447,-73.08835,2018-08-02,2018,"T2"
"6524",44.418134,-78.258673,2018-08-03,2018,"T2"
"6525",43.380176,-80.355349,2018-08-04,2018,"T2"
"6526",44.222896,-81.461829,2008-08-16,2008,"T2"
"6527",32.808179,-79.986166,2018-08-05,2018,"T2"
"6528",43.443055,-80.424896,2018-08-04,2018,"T2"
"6529",43.443055,-80.424896,2018-08-05,2018,"T2"
"6530",44.588206,-72.088507,2018-08-05,2018,"T2"
"6531",42.977761,-82.402096,2018-08-04,2018,"T2"
"6532",43.870491,-78.786512,2018-08-04,2018,"T2"
"6533",43.698038,-79.255972,2018-08-06,2018,"T2"
"6534",43.651357,-79.940546,2018-07-30,2018,"T2"
"6535",43.628874,-72.939535,2018-08-07,2018,"T2"
"6536",43.571092,-72.756741,2018-08-06,2018,"T2"
"6537",42.7485,-73.19087,2018-08-07,2018,"T2"
"6538",43.443055,-80.424896,2018-08-06,2018,"T2"
"6539",43.443055,-80.424896,2018-08-07,2018,"T2"
"6540",41.929583333,-82.509166667,2018-07-26,2018,"T2"
"6541",42.240575,-83.044528,2018-07-28,2018,"T2"
"6542",42.122862,-82.979628,2018-07-29,2018,"T2"
"6543",46.7541,-71.125,2018-08-08,2018,"T2"
"6544",35.826223,-82.176265,2018-08-08,2018,"T2"
"6545",42.966152,-81.25796,2018-08-08,2018,"T2"
"6546",44.285581,-77.099519,2018-08-09,2018,"T2"
"6547",44.599039,-76.789037,2018-08-09,2018,"T2"
"6548",44.561938,-76.74205,2018-08-09,2018,"T2"
"6549",43.539329,-80.215637,2018-08-06,2018,"T2"
"6550",42.033637,-83.041277,2018-08-01,2018,"T2"
"6551",42.124112,-83.078206,2018-07-30,2018,"T2"
"6552",42.255681,-83.050869,2018-08-03,2018,"T2"
"6553",42.124112,-83.078206,2018-08-05,2018,"T2"
"6554",42.123534,-83.061925,2018-08-06,2018,"T2"
"6555",46.556693,-83.176958,2018-08-09,2018,"T2"
"6556",42.85754,-73.214854,2018-08-09,2018,"T2"
"6557",45.578812,-77.263223,2018-08-10,2018,"T2"
"6558",43.232447,-73.08835,2018-08-10,2018,"T2"
"6559",43.222972,-73.072236,2018-08-06,2018,"T2"
"6560",43.380176,-80.355349,2018-08-11,2018,"T2"
"6561",42.13557,-83.001773,2018-08-11,2018,"T2"
"6562",43.443055,-80.424896,2018-08-11,2018,"T2"
"6563",43.588631,-79.648749,2018-08-12,2018,"T2"
"6564",43.631354,-79.326439,2018-08-11,2018,"T2"
"6565",43.631354,-79.326439,2018-08-12,2018,"T2"
"6566",42.263685,-83.066339,2018-08-12,2018,"T2"
"6567",42.257077,-83.048961,2018-08-12,2018,"T2"
"6568",42.92249,-73.265556,2018-08-12,2018,"T2"
"6569",41.728276,-84.222012,2018-08-11,2018,"T2"
"6570",43.443055,-80.424896,2018-08-12,2018,"T2"
"6571",43.539329,-80.215637,2018-08-07,2018,"T2"
"6572",44.284279,-76.654325,2018-08-12,2018,"T2"
"6573",43.840594,-79.559212,2018-08-11,2018,"T2"
"6574",44.550784,-76.776044,2018-08-13,2018,"T2"
"6575",43.830512,-79.589977,2018-08-09,2018,"T2"
"6576",44.559345,-78.871516,2018-08-13,2018,"T2"
"6577",45.541977,-73.334288,2018-08-13,2018,"T2"
"6578",32.681791,-80.348446,2018-08-11,2018,"T2"
"6579",43.443055,-80.424896,2018-08-14,2018,"T2"
"6580",43.262848,-72.595108,2018-08-14,2018,"T2"
"6581",45.56051,-73.557675,2018-08-15,2018,"T2"
"6582",44.284944,-72.573817,2018-08-15,2018,"T2"
"6583",43.360063,-80.363066,2018-08-14,2018,"T2"
"6584",45.25717,-75.937448,2018-08-15,2018,"T2"
"6585",43.695089,-88.019743,2018-08-11,2018,"T2"
"6586",45.395904,-75.684419,2018-08-15,2018,"T2"
"6587",42.124112,-83.078206,2018-08-15,2018,"T2"
"6588",44.88897,-76.202395,2018-08-16,2018,"T2"
"6589",43.924645,-71.892705,2018-08-08,2018,"T2"
"6590",41.359098,-72.736353,2018-08-15,2018,"T2"
"6591",41.359098,-72.736353,2018-08-16,2018,"T2"
"6592",42.168773,-82.842321,2018-08-17,2018,"T2"
"6593",41.560934,-70.571633,2018-08-17,2018,"T2"
"6594",42.828472,-72.045687,2018-08-18,2018,"T2"
"6595",39.65011,-76.992589,2018-08-18,2018,"T2"
"6596",46.839338,-83.25688,2018-08-16,2018,"T2"
"6597",42.357973,-73.197042,2018-08-18,2018,"T2"
"6598",44.855175,-73.292809,2018-08-19,2018,"T2"
"6599",41.753314,-71.382935,2018-08-19,2018,"T2"
"6600",44.045574,-77.511772,2018-08-19,2018,"T2"
"6601",43.232447,-73.08835,2018-08-19,2018,"T2"
"6602",43.990289,-77.701458,2018-08-11,2018,"T2"
"6603",44.743282,-85.55356,2018-08-19,2018,"T2"
"6604",32.74541,-79.913205,2018-08-19,2018,"T2"
"6605",32.74541,-79.913205,2018-08-18,2018,"T2"
"6606",42.66597,-81.76505,2018-08-18,2018,"T2"
"6607",42.66597,-81.76505,2018-08-12,2018,"T2"
"6608",32.74541,-79.913205,2018-08-20,2018,"T2"
"6609",43.589815,-79.636025,2018-08-20,2018,"T2"
"6610",43.380176,-80.355349,2018-08-20,2018,"T2"
"6611",45.206019,-75.226307,2018-08-19,2018,"T2"
"6612",43.996442,-77.686996,2018-08-11,2018,"T2"
"6613",42.73882,-80.28351,2018-08-10,2018,"T2"
"6614",42.650867,-80.551725,2018-08-09,2018,"T2"
"6615",43.075189,-73.017626,2018-08-20,2018,"T2"
"6616",32.746231,-79.970776,2018-08-21,2018,"T2"
"6617",43.995666,-77.686067,2018-08-12,2018,"T2"
"6618",30.672727,-81.531019,2018-08-21,2018,"T2"
"6619",42.721407,-80.295051,2018-08-07,2018,"T2"
"6620",42.12408,-83.078163,2018-08-21,2018,"T2"
"6621",42.028704,-82.916502,2018-08-20,2018,"T2"
"6622",43.29189,-79.875069,2018-08-18,2018,"T2"
"6623",42.977761,-82.402096,2018-08-22,2018,"T2"
"6624",41.918597,-71.067123,2018-08-23,2018,"T2"
"6625",43.69609,-72.319628,2018-08-23,2018,"T2"
"6626",45.369831,-75.796351,2018-08-23,2018,"T2"
"6627",44.746616,-79.857132,2018-08-24,2018,"T2"
"6628",43.232447,-73.08835,2018-08-24,2018,"T2"
"6629",42.905787,-73.189427,2018-08-24,2018,"T2"
"6630",47.000772,-82.838631,2018-08-23,2018,"T2"
"6631",39.642043,-84.410524,2018-08-21,2018,"T2"
"6632",42.966152,-81.25796,2018-08-19,2018,"T2"
"6633",43.232447,-73.08835,2018-08-07,2018,"T2"
"6634",44.357675,-78.748651,2018-08-26,2018,"T2"
"6635",43.670861,-79.516049,2018-08-26,2018,"T2"
"6636",32.681791,-80.348446,2018-08-26,2018,"T2"
"6637",45.387625,-75.737343,2018-08-04,2018,"T2"
"6638",45.327944,-75.863112,2018-08-27,2018,"T2"
"6639",44.045574,-77.511772,2018-08-27,2018,"T2"
"6640",42.648017,-80.812736,2018-08-27,2018,"T2"
"6641",42.934511,-73.210123,2018-08-27,2018,"T2"
"6642",42.934354,-73.21023,2018-08-27,2018,"T2"
"6643",42.033637,-83.041277,2018-08-23,2018,"T2"
"6644",42.168773,-82.842321,2018-08-26,2018,"T2"
"6645",33.983073,-84.577928,2018-08-28,2018,"T2"
"6646",46.978407,-82.846508,2018-08-28,2018,"T2"
"6647",46.9195,-84.26529,2018-08-28,2018,"T2"
"6648",43.996442,-77.686996,2018-08-28,2018,"T2"
"6649",43.4583,-80.5756,2018-08-05,2018,"T2"
